guideline_id,filename,guideline_name,icd10,age_category,file_size_bytes,sha256,candidate_section_count,candidate_chunk_count
915_1,915_1.pdf,Острый промиелоцитарный лейкоз,C92.4,Дети,2059858,52db4e46b1a4b31217d2eadc6e8b2070bcd78a44ae1df91e98eca23c13871cad,21,98
916_1,916_1.pdf,Неонатальная желтуха,"P58.0, P58.1, P58.3, P58.5, P58.8, P58.9, P59.8, P59.9",Дети,1295359,ab77a30a019596a4adac5a6208302e634186d63914426cf3406a9743dd075a99,24,43
917_1,917_1.pdf,Гипербилирубинемия недоношенных,P59.0,Дети,1186950,73aeab13ec8345846eaf1af653122a2c07801536d4c664a21354fe2a4019b3c0,25,44
918_1,918_1.pdf,Вульварные интраэпителиальные неоплазии,"N84.3, N90.0, N90.1, N90.2, N90.3, N90.4, N90.6, N90.7, N90.8","Взрослые, дети",1175413,71afa6f02bac97b020d11d5db0a3d06c6541d3d2370b6ec87cff6348953f582a,22,37
919_1,919_1.pdf,Аневризмы грудной и торакоабдоминальной аорты,"I71.1, I71.2, I71.5, I71.6, I71.8, I71.9",Взрослые,4091436,7264dd13479f0a6b12243abc35eb2bf901c21dd612c211f6b7f86d749ab38dd9,43,192
920_1,920_1.pdf,Мозоли и омозолелости,L84,"Взрослые, дети",1148966,c62503037f650ed94052783797b52b924c36e2c5b940b0c06405d56379bc32f0,22,33
921_1,921_1.pdf,Меланома кожи и слизистых оболочек,"C00-C14, C15, C16, C17, C18, C19, C20, C21, C22, C23, C24, C25, C26, C30, C31, C32, C43, C51, C52, C53, C60.9, C63.2, C69.0, C77, C78, C79, D03","Взрослые, дети",3647201,9300881a912d560a28437b9cebb701f8296573a21c965ac0c9c03f9fdb9c9d30,16,222
922_1,922_1.pdf,Косоглазие содружественное ,"H50.0, H50.1","Взрослые, дети",1042856,69149a69645bce62d3598d0b26b98c9cdfb3dd43b6c23470db9be34e9bf42dca,26,53
923_1,923_1.pdf,Хронический гепатит В (ХГВ) у детей ,B18.1,Дети,1797364,560dd17baa8cc6ba6356577394d1d6c21a47e5b03cfcef7c942005837b7107f9,32,86
924_1,924_1.pdf,"Здоровый новорожденный, рожденный в условиях стационара","Z00.1, Z37.0, Z37.2, Z37.5, Z38.0, Z38.3, Z38.6",Дети,2104710,e12a712044034206655d6f8c75916d9344bbf8e2f6721d5bbe51c91abbb61db3,20,52
925_1,925_1.pdf,Вирусные кишечные инфекции (гастроэнтериты) у детей ,"A08.2, A08.3, A08.4, A08.5, A09",Дети,1056134,7a13b996d4653330cee2af2aa6093fc2ac6a6ac20d6c3622fd02a333c88596c0,22,53
926_1,926_1.pdf,"ТОКСИЧЕСКОЕ ДЕЙСТВИЕ ДРУГИХ ЯДОВИТЫХ ВЕЩЕСТВ, СОДЕРЖАЩИХСЯ В СЪЕДЕННЫХ, ГРИБАХ (НЕ ВКЛЮЧЕНЫ ГРИБЫ ПСИХОДИСЛЕПТИКИ [ГАЛЛЮЦИНОГЕНЫ])",T62.0,"Взрослые, дети",1392939,96f4f9ed8c8e7049bc58ef08d7ca76c228e59c686239565cfde693c722101a1d,6,11
927_1,927_1.pdf,Перикардиты и заболевания перикарда  у детей,"I30, I31, I32",Дети,42248335,23f72c1d91384580af5983719359399e00f72a29233efcaf52be5741fe1b7993,1,0
928_1,928_1.pdf,Баланопостит,"N48.1, N51.2",Взрослые,1282738,8b1e0e2f26ae344472b03525863f0f52a49a8979f66148dd6d7d05636c97d04a,23,50
929_1,929_1.pdf,Хламидийная лимфогранулёма (венерическая),A55,Взрослые,1315050,c8d116b44b58fd50e2701ad844bc41f2a6071e0c2a7c6259367812ce97a12381,23,50
92_2,92_2.pdf,Аномалия Эбштейна,"I36.1, Q22.5","Взрослые, дети",1045798,c803e17c556d1ddf44873d43bb5a570f2c3249230cc1dc33be55dd5c826c3239,22,64
930_1,930_1.pdf,Эритемы,"L53.1, L53.2, L53.3, L53.8, L53.9, L59.0","Взрослые, дети",1433424,7145c414b97514822be8879c552a3729b71453dc26652db6496722bee790956a,21,51
931_1,931_1.pdf,Кисты челюстно-лицевой области и шеи,"K04.8, K09, K11.6, L72.0, Q18.0, Q18.1, Q18.2, Q18.8","Взрослые, дети",1750200,bef9a3057b2c05e8aca953308db42a58cfee833e3454c3dc81f0d5fb4de10d8e,25,67
932_1,932_1.pdf,Описторхоз у взрослых и детей,B66.0,"Взрослые, дети",1842768,c4dc25df7fa457fdd76252e1eebbef2a79a69f60539815af8711221921359166,16,83
933_1,933_1.pdf,Апноэ недоношенных новорождённых,"P28.3, P28.4",Дети,1053757,593373194e3a80d1437f83e88dcf127444d25ae29b58706d19135a13653cdebe,24,60
934_1,934_1.pdf,"Трансплантация почки, наличие трансплантированной почки, отмирание и отторжение трансплантата почки","T86.1, Z94.0","Взрослые, дети",4182539,c76c58fc21a764a3b689c7f05b7d45d5881441da154ad281ecb427ee578f3bb7,39,173
935_1,935_1.pdf,Кефалгематома при родовой травме,P12.0,Дети,722872,a788fddc7083a3d8157e9864fe0acc16d4a23d8b4c8c04c4d0b82bf7f3853a16,22,35
936_1,936_1.pdf,Идиопатическая подагра,M10.0,Взрослые,1451396,08c3e3e7013124da1c4610e5355da0926cabb95c9f4df72a5a357257569b9c5b,27,125
937_1,937_1.pdf,Множественная недостаточность карбоксилаз (недостаточность биотинидазы и синтетазы голокарбоксилаз),E53.8,"Взрослые, дети",1953600,09284d28e9423b887210bbb50151e892e619fb92c1fd439d8e71c4e0f5cb59ac,29,70
938_1,938_1.pdf,Травма селезенки у детей,S36.0,Дети,2980380,df8c244d34cf84732dec87fff31c37ef3523cdd4019ba63239358922918a8e32,20,62
939_1,939_1.pdf,Лёгочная гипертензия у детей,"I27.0, I27.2, I27.8, I27.9",Дети,48629594,b25ab449077fec56806d335872240b742295f9a15f6557f3ae89a3ef4755ac0f,1,0
940_1,940_1.pdf,"Диагностика, лечение и профилактика венозных тромбоэмболических осложнений в травматологии и ортопедии","I80.1, I80.2, I80.3",Взрослые,3212156,d5ad14e50ac90bb5f2b9b3c351887ffd41b73e4ab908045ec667a44e9b772b89,25,130
941_1,941_1.pdf,Вросший ноготь (онихокриптоз),L60.0,"Взрослые, дети",1680622,4306b31485dbb2475c2539ea71b3fee7cdd90b7a3edc219fbe2257d18c7b7a9a,20,40
942_1,942_1.pdf,Реактивный артрит,"M02.8, M02.9",Дети,1533750,89d5f04f7e4ea6d4621e18972cf84c05dd4ba84a284d2d125999db50ae33e17c,20,86
943_1,943_1.pdf,Респираторно-синцитиальная вирусная инфекция у детей,"B97.4, J00, J02.8, J04.1, J04.2, J06.0, J20.5, J21.0",Дети,1079142,b1e234898a0d716c0433e13afd3ef4ee6545e17a529247b09debff33498b2b3c,22,55
944_1,944_1.pdf,Кандидоз новорождённых,P37.5,Дети,1051892,ab4bbdb1046131f36dd2aeb502a948a8091d950815eba163953e3f789755e711,22,63
945_1,945_1.pdf,Митральный стеноз,"I05.0, I05.2, I08.0, I08.1, I08.3, I09.8, I34.2, Q23.2, Q23.8, Q23.9, T82.0",Взрослые,2190018,c3fc64ec04927ff2b0af37d3faf06923ee8a8f4a972bb9e490e05979ee539509,33,122
946_1,946_1.pdf,Расслоение аорты,"I71.0, I72.1",Взрослые,1636947,ed4546beb913c82cf5714d4742cc785dba0c4a439ea6540f41f61826744b12fd,43,107
947_1,947_1.pdf,Гиперплазия эндометрия,"N85.0, N85.1","Взрослые, дети",1532909,e7d46e1709a2283af200b8e819c26fcd7996bba1a3a88867b2e2e180e7b605b8,21,43
948_1,948_1.pdf,Внутрижелудочковое нетравматическое кровоизлияние у плода и новорожденного,"P52.0, P52.1, P52.2, P52.3, P52.4",Дети,1771444,ef233815994cdb0195a0beb82d8472c0af72dad6a05c5ed2b9b4ae79f17752b5,22,89
949_1,949_1.pdf,Полип толстой и прямой кишки,"D12.0, D12.1, D12.2, D12.3, D12.4, D12.5, D12.6, D12.7, D12.8, D37.4, K62.1, K63.5","Взрослые, дети",2234516,2224e66619f2143e59844717f8046bbefa66a3244c922465e557aa4ff3a2de5e,35,148
950_1,950_1.pdf,Гастроэзофагеальная рефлюксная болезнь новорожденных,P78.8,Дети,923046,705d28174df5cb2436f29bb9ece58b850b3f60fec5b7268caae72e1241cf89b0,21,38
951_1,951_1.pdf,Транзиторное тахипноэ новорожденного,P22.1,Дети,1070207,d51d314087ebfa39dd47dff5f27732d1edb351d8987f4ecf1ee7b47d9ad86fa9,23,55
952_1,952_1.pdf,Функциональная диспепсия у детей,K30,Дети,960563,85b5ff49fd0ca697b0a6b335b4a7cd8bdacdc880524dac05be11fe7c1b2b7631,26,57
953_1,953_1.pdf,Сепсис,"A39.2, A39.3, A39.4, A40.0, A40.1, A40.2, A40.3, A40.8, A40.9, A41, A42.7, A49.9, B00.7, B37.7, O85, R57.2",Дети,101428875,51d7047bfa7891e5e24e31d2e3e9f832c5e2d1d721faab98800d5752a0eb58b6,1,0
954_1,954_1.pdf,Наследственный сфероцитоз,"D58.0, D58.8, D58.9","Взрослые, дети",1869323,73569284a264b6e1c55aedc0e06f89551f99acc25770e46efcc20040fe6a1b28,22,50
955_1,955_1.pdf,Хронический синусит,"J32.0, J32.1, J32.2, J32.3, J32.4, J32.8, J32.9, J34.1","Взрослые, дети",589887,66aea8082fc74f26b16ee110db611194758847fc13f4cb82969320381ab8f8b0,23,56
956_1,956_1.pdf,Абсцесс. Фурункул носа. Карбункул носа.,J34.0,"Взрослые, дети",574390,cf7d9a14f915e5f4fd0c71c57ef198157c169cf41066ed35f9a5a9362c4e87dc,23,43
957_1,957_1.pdf,Ретинальные венозные окклюзии,"H34.8, H34.9, H35.6",Взрослые,3093516,61ee743cb89ef0f641112dd12894a4537f5556a815d87ccd9eff5c4e9eac8976,25,74
958_1,958_1.pdf,Хроническая ишемия нижних конечностей с клиникой перемежающейся хромоты (ПХ),"E10.5, I70.2, I72.4, I73.1, I73.9, I77.1, I77.3, I77.6",Взрослые,13591018,9499d351b1622e8e4688cf1f008675e38eece0529e65edfbe31c0e6608d680c3,27,113
959_1,959_1.pdf,Неонатальный холестаз,"P58.2, P58.4, P59.1, P59.2",Дети,1074476,62e3863ed26ea3f56253de8309f543fd2407483fd2bd74bac7e8538be83584e3,26,66
960_1,960_1.pdf,Тромбоз глубоких вен конечностей,"I80.1, I80.2, I80.3, I80.8, I80.9, I82.2, I82.8, I82.9",Взрослые,7422878,9bff62d99610495acbcd0948205c8b6263a336f837e1bc6c57a976ab0586e0f7,1,441
961_1,961_1.pdf,Гипертрофическая кардиомиопатия у детей,"I42.1, I42.2",Дети,43391893,85b6cdea7e26edb112766f43e0b47ab5409cddc16f57b480821ca6c5c9462f99,1,0
962_1,962_1.pdf,Срыгивание и руминация новорожденного,P92.1,Дети,911043,ae1ab6eb6475baa28e4230fb55e19315734b6f7a9edb2f044ee0eb94468663fc,22,44
963_1,963_1.pdf,Гидраденит гнойный,L73.2,"Взрослые, дети",1478170,15c110b4f415387a64ebacfaaadc781cf8e445b5fd82e5dbbca0e70541d54f89,24,91
964_1,964_1.pdf,Лепра [болезнь Гансена],"A30, B92","Взрослые, дети",1577372,2dbb3c3c6033072ba4eb0c7321cdce54a4ce3ff9e265affbcf15df9a9ded7808,23,94
965_1,965_1.pdf,Лихорадка Западного Нила,A92.3,Взрослые,1690096,930b0e2c320642c8d42a6a230f176abd83c07cf399be9eb4875a3474c971916c,1,59
966_1,966_1.pdf,Переломы пяточной кости,S92.0,"Взрослые, дети",1717639,77c9b6beaf862c991c05e1fd8c6b0298d82c79e0d1aba5433d48d508eaec4758,28,65
967_1,967_1.pdf,Кровоизлияние в стекловидное тело,H43.1,"Взрослые, дети",2298964,9167958ad2faa154c787971ce9fb6ab29a8424cefbeb41a28ee6978ca1e1ce69,25,56
968_1,968_1.pdf,Лимфедема конечностей,"I89, I97.2, Q82.0",Взрослые,4275455,3d71f3d3aac85a50a747458d5f1d9aeb4c68fa80c17c2ba91832502df7478f99,29,145
969_1,969_1.pdf,Осложненная катаракта,"H26.0, H26.1, H26.2, H26.3, H26.8, H26.9, H27.0, H27.1, H27.8, H28.0, T85.2","Взрослые, дети",2604868,35d9d22a20c7917988a1a77161393a1a75a359aa0c6ba1e88dc401b0311dafc6,11,68
96_2,96_2.pdf,Глаукома первичная открытоугольная,H40.1,Взрослые,4681822,df65d0c27dc0d446e5cea6d5043e52857c249a745d832da371384069f6a95e5c,30,123
970_1,970_1.pdf,Переломы надколенника ,S82.0,"Взрослые, дети",1594489,b6d47ffed1c0fe27ce38089ae836044b965b75590702ee9caf837bdf8b2fce14,28,97
971_1,971_1.pdf,Переломы и ложные суставы костей запястья,"S62, S63.0, S63.1, T92.2","Взрослые, дети",1349199,dcb5f3a34b189fb68d50efeb71f9ea625cc1157c43264684095528da271156ed,30,67
972_1,972_1.pdf,Эпителиальный копчиковый ход,"L05, L72.0","Взрослые, дети",566827,dc4a83f8433ac419db786981d17a6935e5550a24978c87a15046836e920cd918,29,45
973_1,973_1.pdf,Суправентрикулярные (наджелудочковые) тахикардии,"I45.6, I47.1, I47.9, I48",Дети,19295384,99ba98fa230bf4c45e54dcf46a103dcf743a63176db37fc65c537d64c5b67e6a,1,0
974_1,974_1.pdf,Гипертрофические изменения кожи,L91,"Взрослые, дети",977240,da6841a4b199c24b9ff471b57f5efd35ce9ce401522c4a0be734d03b80a3f505,22,41
975_1,975_1.pdf,Себорейный кератоз,L82,"Взрослые, дети",1742346,0ce953088e110d04e36e8dd01cbcf026dd675cdf6fe14bd35edce3a2c1095ab9,16,28
976_1,976_1.pdf,"Гидроцеле, сперматоцеле","N43.0, N43.1, N43.2, N43.3, N43.4, P83.5",Дети,708821,e409c1b0dcb1cdfceb6243ef0b2b3d341c0288d2c835c6a5d2c0ed3220994aaa,21,31
977_1,977_1.pdf,Носовое кровотечение,R04.0,"Взрослые, дети",784246,1409dfcd5fa75d99db1c032830e99293ba6117ec4738ca92ec3326311cd95e3f,25,49
978_1,978_1.pdf,"Инфекция, специфичная для перинатального периода","P37.9, P39.8, P39.9",Дети,1058095,44f8a1dc90d2eddc0c72afb9f006ff28d38629d54028385e3d93ff10c6a04596,23,86
979_1,979_1.pdf,Бешенство (гидрофобия) у взрослых,A82,Взрослые,1160728,32f82987c7cc6251e8293dd2e8b1f65dcc396d969741c0713cf519b447446088,25,57
97_2,97_2.pdf,Регматогенная отслойка сетчатки,H33.0,"Взрослые, дети",2319015,b7dd451d8a1631cf1dacedebe9dc1b624ba3514ffb031333a3e896b0f274e7df,25,77
980_1,980_1.pdf,Переломы проксимального отдела бедренной кости,"S72.0, S72.1, S72.2, T93.1","Взрослые, дети",3224706,fe933454f05b61718c21a78d9a182a314146e28c7012d1df7b1e8b741d2af77b,52,157
981_1,981_1.pdf,Несрастание перелома (псевдоартроз). Замедленное сращение перелома.,"M84.0, M84.1, M84.2","Взрослые, дети",1450588,d6d17310512fa176895d83e6e246fe21db7627c047ab63627450d65e43252b42,22,70
982_1,982_1.pdf,Закрытая травма груди,"S20, S22.2, S22.3, S22.4, S22.5, S23.4, S25, S26, S27, S28.0, S29",Дети,1578711,ba7781f9705e458faa68db3033daaf5b3e96c752ebe7802537397fb88470a712,22,101
983_1,983_1.pdf,Аортальная недостаточность,"I06.1, I35.1, Q23.1, Q23.8, Q23.9",Взрослые,3497884,7db98adff24481e9a3fe30a0d76b2960d5a86e7e094294a66bf1a669c31d09b9,33,117
984_1,984_1.pdf,Доброкачественные новообразования яичников,"D27, N83, Q50.1, Q50.5","Взрослые, дети",1008108,457d58efba80a1b457c573d3449f82fe7828090e7e1db91add99109115326e36,23,49
985_1,985_1.pdf,Полип шейки матки,N84.1,"Взрослые, дети",818460,e605fc45ef61e07b7894ebb37c7e9732b5a6267b0daac905006ccc1832babd00,20,26
986_1,986_1.pdf,Внутриматочные синехии,"N85.6, N85.8","Взрослые, дети",861426,51fe0880d4b86118270b6d6755eec10606250b36ad5eb1cc156cc4cc35e4cf13,21,30
987_1,987_1.pdf,Врожденная патология слёзоотводящей системы  у детей,"P39.1, Q10.4, Q10.5, Q10.6",Дети,560491,07158aa5cafab00ef1939a580e12c1a338bc357c7db74fcceee5f4c6549793fc,18,33
988_1,988_1.pdf,Мононевропатии,"G54.0, G54.1, G54.2, G54.3, G54.4, G54.5, G54.8, G54.9, G56.0, G56.1, G56.2, G56.3, G56.8, G56.9, G57.0, G57.2, G57.3, G57.4, G57.6, G58.8, G58.9, G59.8","Взрослые, дети",4809061,c7a0c475c1f4d32e39878b3fb5b1272f91eb32636649d084b234ed4506460b34,241,324
989_1,989_1.pdf,"Воспалительные болезни шейки матки, влагалища и вульвы","N72, N76, N77.1, T19.2","Взрослые, дети",934401,5582adff460e059062fbb549667b4b3a1137597bd12ad0b8a32686e3ab5da18f,17,48
990_1,990_1.pdf,Сперматоцеле,"D29.3, N43.4",Взрослые,688144,7a689ccd958ea8733539c3758f57d64e531c6756cdf786d03aad120a4f0cde0b,19,24
991_1,991_1.pdf,Лагофтальм,H02.2,"Взрослые, дети",883360,24928fd4e55aa830c5155784278aa69ebaf37828989fbeda040795fc10235af2,20,37
992_1,992_1.pdf,Приобретённая патология слёзоотводящих путей,"H04.3, H04.4, H04.5, H04.8","Взрослые, дети",798959,abfbfb7ff1ff9f127615c617b9de82311983d922f79243eaad849733c856d1ee,22,47
993_1,993_1.pdf,Гидроцеле,"N43.0, N43.1, N43.2, N43.3",Взрослые,731537,a3c97b457a8df09b4e5714c9b60a6b522fa2fbdb87f1626c70052b39e4bc6206,21,28
994_1,994_1.pdf,Пищевая аллергия,"K52.2, L27.2, T78.1","Взрослые, дети",2154516,4328a4d092b3a620490d4a593c5b222e33c51c3e398c81aefa9520462cb6aa42,28,113
995_1,995_1.pdf,Вирусные менингиты у детей,"A87.0, A87.1, A87.2, A87.8, A87.9, B00.3, B01.0, B02.1, B05.1, B26.1, G02.0, G03.9",Дети,1284626,c697015efc25b2acce999b923f6bd3f6eba02564782804988be11499ef65d99d,22,90
996_1,996_1.pdf,Розовый лишай Жибера,L42,Взрослые,1070022,b2e7f716ce132a85d68ea8b23fd9f582186de341eb11d53b098540245aa8bf29,22,25
997_1,997_1.pdf,Воспалительные заболевания челюстей. Одонтогенный остеомиелит челюсти,"K10.2, M86",Дети,2082945,159e59785dfab00b80fdeea52b0490cf176f001679c2457537e56135955b8e57,11,54
998_1,998_1.pdf,Токсические и метаболические поражения нервной системы,"E51.2, G31.2, G62.0, G62.1, G62.2, G63.2, G63.3, G63.8, G92",Взрослые,2742805,67fdb3d52d2cb746d6092046f8305ad5c32c0e52dea7e5281a0875346d5a7fcc,38,222
999_1,999_1.pdf,Приобретенные деформации стопы,"M20.1, M20.2, M20.3, M20.4, M20.5, M20.6, M21.3, M21.4, M21.5, M21.6, M21.9",Взрослые,1221068,63fd27b0eb2ed55db5d1b30124278b5a50524a5c62ed3ff1af041b3e9b5600a5,28,122
9_3,9_3.pdf,Острый пиелонефрит,"N10, N13.6, N15.1, N39.0",Взрослые,1365459,b46960a144b21cacf97f39435c53489bb8a57f0e775be6d8df9e658f67ce08cf,22,47
